@relation train_splitted

@ATTRIBUTE Loan_Closed_Days_Since REAL
@ATTRIBUTE Census_Block_Order_Key REAL
@ATTRIBUTE Foa_Mgmt_Co_Dim_Key REAL
@ATTRIBUTE Owner_Key REAL
@ATTRIBUTE Stmt_Days_Since REAL
@ATTRIBUTE Total_Total_Funds_Flow_Prior_To_Ce__DS REAL
@ATTRIBUTE Total_Replacement_Reserve_Reimbursements REAL
@ATTRIBUTE Total_Interest_Income_Earned_On_RR_And_Special_Escrow REAL
@ATTRIBUTE Total_Gross_Debt_Service__Mortgage REAL
@ATTRIBUTE Total_Gross_Debt_Service__Energy_Loans REAL
@ATTRIBUTE Total_Current_Assets REAL
@ATTRIBUTE Total_Current_Liabilities REAL
@ATTRIBUTE Current_Portion_Of_Mortgage_Payable REAL
@ATTRIBUTE Notes__Advances__Due_Within_1_Year REAL
@ATTRIBUTE Gross_Sf_Residential REAL
@ATTRIBUTE Gross_Sf_Residential_Communal REAL
@ATTRIBUTE Gross_Sf_Residential_Noncommunal REAL
@ATTRIBUTE Gross_Sf_Commercial REAL
@ATTRIBUTE Gross_Sf_Unfinished_Space REAL
@ATTRIBUTE Gross_Sf_Parking_Structure REAL
@ATTRIBUTE Square_Footage_Net_Rentable REAL
@ATTRIBUTE Square_Footage_Residential_Net_Rentable REAL
@ATTRIBUTE Square_Footage_Commercial_Net_Rentable REAL
@ATTRIBUTE Number_Of_Buildings REAL
@ATTRIBUTE Number_Of_Predominant_Stories REAL
@ATTRIBUTE Number_Of_Elevators REAL
@ATTRIBUTE Total_Gross_Sf_Land REAL
@ATTRIBUTE Total_Gross_Sf_Buildings REAL
@ATTRIBUTE Total_Rental_Units REAL
@ATTRIBUTE Low_Income_Rental_Units REAL
@ATTRIBUTE Moderate_Income_Rental_Units REAL
@ATTRIBUTE Market_Rate_Rental_Units REAL
@ATTRIBUTE Non_Revenue_Rental_Units REAL
@ATTRIBUTE Elderly_Restricted_Rental_Units REAL
@ATTRIBUTE Unrestricted_Rental_Units REAL
@ATTRIBUTE Student_Rental_Units REAL
@ATTRIBUTE Other_Restricted_Rental_Units REAL
@ATTRIBUTE Fully_Access_Handicapped_Rental_Units REAL
@ATTRIBUTE Partially_Access_Handicapped_Rental_Units REAL
@ATTRIBUTE Average_Bedroom_Density REAL
@ATTRIBUTE Studio_Rental_Units REAL
@ATTRIBUTE One_Bedroom_Rental_Units REAL
@ATTRIBUTE Two_Bedroom_Rental_Units REAL
@ATTRIBUTE Three_Bedroom_Rental_Units REAL
@ATTRIBUTE Four_Bedroom_Rental_Units REAL
@ATTRIBUTE Five_Bedroom_Rental_Units REAL
@ATTRIBUTE Six_Bedroom_Rental_Units REAL
@ATTRIBUTE Is_Detail_Code_236DEC REAL
@ATTRIBUTE Is_Detail_Code_DISPA REAL
@ATTRIBUTE Is_Detail_Code_ELDER REAL
@ATTRIBUTE Is_Detail_Code_INTERN REAL
@ATTRIBUTE Is_Detail_Code_M2W REAL
@ATTRIBUTE Is_Detail_Code_M2WDEC REAL
@ATTRIBUTE Is_Detail_Code_MISC REAL
@ATTRIBUTE Is_Detail_Code_OPTION REAL
@ATTRIBUTE Is_Detail_Code_OSDEBT REAL
@ATTRIBUTE Is_Detail_Code_RAD REAL
@ATTRIBUTE Is_Detail_Code_RADDEC REAL
@ATTRIBUTE Is_Detail_Code_RDAL REAL
@ATTRIBUTE Is_Detail_Code_S8LMSA REAL
@ATTRIBUTE Is_Detail_Code_S8NCON REAL
@ATTRIBUTE Is_Detail_Code_S8SUBR REAL
@ATTRIBUTE Is_Detail_Code_SEC13A REAL
@ATTRIBUTE Is_Detail_Code_SEC236 REAL
@ATTRIBUTE Is_Detail_Code_SHARP REAL
@ATTRIBUTE Is_Detail_Code_SHRDAL REAL
@ATTRIBUTE Is_Detail_Code_SOFT REAL
@ATTRIBUTE Is_Detail_Code_TCRED4 REAL
@ATTRIBUTE Is_Detail_Code_TCRED9 REAL
@ATTRIBUTE Raw_Rm_Key STRING
@ATTRIBUTE Raw_Stmt_Date STRING
@ATTRIBUTE Financial_Rating {0, 1, 2, 3, 4}

@data
0.840167,0.414252,0.271654,0.967949,0.827293,0.054593,0.036928,0.182318,0.038839,0,0.017702,0.01896,0.017386,0.001763,0.039318,0,0.039318,0,0,0,0.084936,0.084936,0,0.011905,0.44,0,0,0.039318,0.100624,0.166452,0,0.001133,0,0.286667,0.000839,0,0,0.107692,0,0.2875,0,0.19573,0.030628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,806,12/31/1997,1
0.870776,0.794832,0.173228,0.891026,0.827293,0.066528,0.071997,0.198636,0.038316,0,0.020365,0.022772,0.008528,0.001763,0.087517,0.062233,0.074245,0.043996,0.811237,0.012944,0.174825,0.173061,0.051619,0.202381,0.12,0.272727,0.051115,0.099936,0.170827,0.20129,0,0.07248,0,0,0.184564,0,0,0,0,0.4525,0,0.169039,0.151608,0.049261,0.034965,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,809,12/31/1997,0
0.797186,0,0.061024,0.692308,0.827293,0.047736,0.01358,0.129319,0.018316,0,0.017128,0.003243,0.002911,0.001763,0.033727,0.028909,0.027561,0,0,0,0.07239,0.07239,0,0.071429,0.08,0,0.09118,0.033727,0.077223,0.129032,0,0,0,0.222222,0,0,0,0.153846,0.1,0.3,0,0.142349,0.030628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,810,12/31/1997,0
0.785805,0.669538,0.230315,0.314103,0.827293,0.051616,0.022203,0.13153,0.028208,0,0.024181,0.010355,0.005943,0.001763,0.027097,0.019508,0.022937,0,0,0.00577,0.054312,0.054312,0,0.011905,0.16,0.090909,0.013264,0.028031,0.067083,0.112258,0,0,0,0.193333,0,0,0,0.076923,0,0.2625,0,0.147687,0.006126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,811,12/31/1997,0
0.862081,0.18011,0.230315,0.314103,0.827293,0.046982,0.011027,0.15443,0.026874,0,0.01864,0.01271,0.011197,0.001763,0.02771,0.027604,0.021823,0,0,0,0.057889,0.057889,0,0.011905,0.24,0.181818,0.014882,0.02771,0.069423,0.116129,0,0,0,0.197778,0.000839,0,0,0.169231,0,0.2775,0,0.142349,0.015314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,812,12/31/1997,0
0.836632,0.131558,0.147638,0.24359,0.827293,0.136253,0.040615,0.261303,0.10813,0,0.078571,0.028345,0.016486,0.001763,0.186324,0.010397,0.184107,0,0,0,0.421336,0.421337,0,0.511905,0.16,0.181818,0.761313,0.186324,0.343214,0.214194,0.301205,0,0,0,0.369966,0,0,0.338462,0,0.49,0,0.33452,0.189893,0.438424,0.27972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,813,12/31/1997,0
0.872897,0.655442,0.230315,0.096154,0.827293,0.052526,0.067909,0.190829,0.0267,0,0.014239,0.024459,0.005397,0.001763,0.066467,0.029982,0.060073,0.318171,0,0,0.108608,0.09585,0.373299,0.011905,0.28,0.181818,0.010329,0.071343,0.094384,0.055484,0.046002,0.041903,0,0,0.102349,0,0,0.061538,0,0.3375,0,0.151246,0.047473,0.029557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,814,12/31/1997,1
0.840167,0.13704,0.15748,0.275641,0.827293,0.08199,0.038388,0.153695,0.05727,0,0.023464,0.020212,0.02154,0.001763,0.071476,0.095312,0.051149,0,0,0,0.125411,0.125411,0,0.011905,0.32,0.272727,0.043214,0.071476,0.141966,0.236129,0,0,0,0.406667,0,0,0,0.138462,0,0.31,0,0.247331,0.067381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,816,12/31/1997,0
0.827725,0.618637,0.192913,0.455128,0.827293,0.061305,0.03478,0.279942,0.040112,0,0.069113,0.022388,0.006341,0.001763,0.064199,0.067894,0.04972,0,0,0.007721,0.129851,0.129851,0,0.02381,0.32,0.363636,0.043719,0.065448,0.162246,0.269677,0,0,0,0.464444,0,0,0,0.323077,0,0.275,0,0.336299,0.030628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,817,12/31/1997,0
0.840167,0.422866,0.334646,0.480769,0.827293,0.03804,0.003736,0.137294,0.01585,0,0.010373,0.008064,0.006937,0.001763,0.020333,0.024018,0.01521,0,0,0,0.037913,0.037913,0,0.011905,0.24,0.090909,0.003733,0.020333,0.046802,0.07871,0,0,0,0.013333,0.046141,0,0,0.046154,0,0.25,0.034682,0.087189,0.009188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,818,12/31/1997,0
0.842712,0.698512,0.334646,0.448718,0.827293,0.026912,0.001964,0.122068,0.005993,0.204124,0.003815,0.005011,0.001371,0.001763,0.014799,0,0.014799,0.082832,0,0.00061,0.031261,0.029079,0.063864,0.095238,0.16,0,0.004925,0.016167,0.027301,0.046452,0,0,0,0,0.030201,0,0,0.015385,0,0.5,0,0.032028,0.009188,0.029557,0.041958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,823,12/31/1997,4
0.865828,0.873923,0.44685,0.025641,0.827293,0.046037,0.005754,0.129753,0.021801,0,0.009294,0.009318,0.004039,0.001763,0.043458,0.046351,0.033573,0.111232,0,0,0.102825,0.098365,0.130505,0.02381,0.32,0.181818,0.021775,0.045163,0.113885,0.047742,0.120482,0,0,0.326667,0,0,0,0.092308,0,0.28,0,0.231317,0.026034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,824,12/31/1997,0
0.842712,0.981989,0.147638,0.24359,0.827293,0.039213,0,0.169527,0.01133,0,0.051142,0.00392,0.002071,0.001763,0.023394,0.021027,0.01891,0,0,0,0.051246,0.051246,0,0.02381,0.16,0.181818,0.030089,0.023394,0.067083,0.112258,0,0,0,0.193333,0,0,0,0.076923,0,0.275,0,0.13879,0.013783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,826,12/31/1997,0
0.774424,0.184025,0.246063,0.134615,0.827293,0.081751,0.096194,0.257225,0.033319,0,0.121075,0.014346,0.01043,0.001763,0.049213,0.052549,0.038006,0,0,0,0.099252,0.099252,0,0.047619,0.32,0.363636,0.034918,0.049213,0.117005,0.193548,0,0,0.25,0.297778,0.013423,0,0.052632,0.2,0,0.3575,0,0.202847,0.032159,0.019704,0.083916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,827,12/31/1997,0
0.842712,0.988254,0.165354,0.769231,0.827293,0.038352,0.023934,0.13631,0.013771,0,0.004144,0.003016,0.002226,0.001763,0.022422,0.020071,0.018142,0,0.192208,0,0.038435,0.038435,0,0.035714,0.2,0.090909,0.034449,0.024709,0.042122,0.070968,0,0,0,0,0.046141,0,0,0.046154,0,0.3375,0,0.064057,0.029096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,828,12/31/1997,0
0.797964,0.593579,0.279528,0.980769,0.827293,0.084727,0.077586,0.197088,0.062962,0,0.041387,0.022228,0.020751,0.001763,0.056575,0.008162,0.054834,0,0,0,0.125174,0.125174,0,0.107143,0.12,0.181818,0.16659,0.056575,0.127145,0.211613,0,0,0,0.275556,0.033557,0,0,0.230769,0,0.3725,0,0.185053,0.061256,0.098522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,831,12/31/1997,0
0.763608,0.767424,0.496063,0.788462,0.827293,0.059913,0.031795,0.114746,0.037738,0,0.039664,0.021698,0.005376,0.001763,0.052269,0.005219,0.051156,0.043168,0,0,0.138469,0.136181,0.066946,0.011905,0.28,0.181818,0.030967,0.052931,0.124805,0.207742,0,0,0,0.344444,0.005034,0,0,0.246154,0,0.2675,0,0.275801,0,0.029557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,832,12/31/1997,0
0.798459,0.668755,0.438976,0.320513,0.827293,0.025613,0.00875,0.108117,0.003263,0,0.006554,0.00195,0.000523,0.001763,0.006741,0,0.006741,0.09805,0,0,0.015766,0.011834,0.115039,0.011905,0.12,0,0.005427,0.008243,0.01248,0.021935,0,0,0,0.037778,0,0,0,0,0,0.31,0.017341,0.012456,0.01072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,833,12/31/1997,0
0.797186,0.300705,0.496063,0.788462,0.827293,0.059289,0,0.19211,0.032946,0,0.027296,0.009774,0.005307,0.001763,0,0,0,0,0,0,0.164539,0.164539,0,0.369048,0.08,0,0.704965,0.074408,0.155226,0.258065,0,0,0,0.248889,0.073826,0,0,0.307692,0,0.41,0,0.199288,0.085758,0.1133,0.062937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,834,12/31/1997,0
0.797186,0.649178,0.116142,0.858974,0.827293,0.04626,0.020326,0.113546,0.017028,0,0.023472,0.01067,0.002708,0.001763,0.025015,0.001871,0.024616,0.133123,0,0,0.056475,0.051161,0.155495,0.011905,0.28,0.181818,0.00807,0.027054,0.049142,0.082581,0,0,0,0.051111,0.034396,0,0,0.061538,0,0.3825,0,0.05694,0.045942,0.009852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,835,12/31/1997,0
0.862081,0.165231,0.440945,0.089744,0.827293,0.036723,0.01927,0.134832,0.01529,0,0.004828,0.006477,0.003091,0.001763,0,0,0,0,0,0,0.05694,0.05694,0,0.011905,0.28,0.181818,0.007866,0.035185,0.077223,0.107097,0.01862,0,0,0.222222,0,0,0,0.076923,0,0.2525,0,0.176157,0.001531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,836,12/31/1997,1
0.760144,0.394675,0.261811,0.044872,0.827293,0.088122,0.02458,0.165198,0.07337,0,0.022675,0.027181,0.031194,0.001763,0.065998,0.059164,0.05338,0,0,0.018094,0.136467,0.136467,0,0.095238,0.2,0.272727,0.1705,0.068925,0.150546,0.250323,0,0,0,0.26,0.064597,0,0,0.184615,0,0.3625,0,0.227758,0.07657,0.049261,0.041958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,838,12/31/1997,0
0.821222,0.285043,0.122047,0.641026,0.827293,0.048742,0.004884,0.191609,0.022665,0,0.059047,0.010677,0.009016,0.001763,0,0,0,0,0,0,0.056443,0.056443,0,0.011905,0.28,0.181818,0.032334,0.032418,0.074103,0.122581,0,0.001133,0,0.211111,0.000839,0,0,0.092308,0,0.3175,0,0.124555,0.039816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,841,12/31/1997,0
0.862081,0.545027,0.281496,0.987179,0.827293,0.025093,0.006963,0.109177,0.003323,0,0.001771,0.00091,0.000587,0.001763,0.006649,0,0.006649,0,0,0,0.016705,0.016705,0,0.035714,0.08,0,0.014868,0.006649,0.00858,0.003871,0.009858,0,0,0,0.010067,0,0,0,0,0.8125,0,0,0,0.044335,0.020979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,842,12/31/1997,0
0.785805,0.176977,0.120079,0.044872,0.827293,0.087971,0.009347,0.2381,0.072095,0,0.023356,0.027793,0.005566,0.017657,0,0,0,0,0,0,0.104514,0.104514,0,0.02381,0.36,0.363636,0.025827,0.058055,0.153666,0.255484,0,0,0,0.44,0,0,0,0.307692,0,0.25,0,0.352313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,844,12/31/1997,0
0.785805,0.522318,0.281496,0.705128,0.827293,0.065368,0.012939,0.147463,0.047692,0,0.015998,0.018198,0.021719,0.001763,0,0,0,0,0,0,0.087646,0.087646,0,0.02381,0.2,0.363636,0.052877,0.049249,0.096724,0.16129,0,0,0,0.277778,0,0,0,0.246154,0,0.3425,0,0.140569,0.070444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,845,12/31/1997,0
0.758165,0.216915,0.165354,0.724359,0.827293,0.050641,0.005537,0.126023,0.028509,0,0.011911,0.008211,0.010726,0.001763,0,0,0,0,0,0,0.073658,0.073658,0,0.011905,0.08,0,0.171517,0.036664,0.092824,0.154839,0,0,0,0.237778,0.010906,0,0,0.2,0,0.2875,0,0.181495,0.027565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,851,12/31/1997,0
0.751944,0.140955,0.496063,0.788462,0.827293,0.055118,0.029576,0.165067,0.036128,0,0.016995,0.012116,0.014216,0.001763,0.02239,0.005823,0.021148,0.146377,0,0,0.04408,0.038664,0.158466,0.011905,0.24,0.181818,0.004516,0.024633,0.053822,0.090323,0,0,0,0.155556,0,0,0,0.107692,0,0.2675,0,0.115658,0.007657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,852,12/31/1997,0
0.758165,0.313234,0.30315,0.461538,0.827293,0.046864,0,0.236136,0.020533,0,0.054023,0.00797,0.002983,0.001763,0.030805,0.024154,0.025654,0,0,0.012875,0.064601,0.064601,0,0.011905,0.24,0.181818,0.024009,0.032888,0.077223,0.129032,0,0,0,0.18,0.01594,0,0,0.153846,0,0.325,0,0.135231,0.027565,0.029557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,853,12/31/1997,0
0.691291,0.329679,0.122047,0.641026,0.827293,0.057066,0.015249,0.151887,0.036109,0,0.019251,0.009956,0.005327,0.001763,0.031208,0.002098,0.030761,0,0,0,0.049566,0.049566,0,0.059524,0.16,0.090909,0.054222,0.031208,0.066303,0.109677,0,0.001133,0,0.177778,0.005034,0,0,0.107692,0,0.2925,0.028902,0.119217,0.012251,0.029557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,855,12/31/1997,0
0.762901,0.636648,0.496063,0.788462,0.827293,0.073291,0.04322,0.151853,0.036961,0,0.050297,0.019708,0.011013,0.001763,0,0,0,0,0,0,0.116965,0.116965,0,0.071429,0.24,0.363636,0.018183,0.067444,0.141966,0.236129,0,0,0,0.048889,0.135067,0,0,0.138462,0,0.2575,0.104046,0.25089,0.036753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,856,12/31/1997,0
0.757953,0.399374,0.440945,0.089744,0.827293,0.053025,0.021429,0.162969,0.03049,0,0.015922,0.009745,0.009745,0.001763,0,0,0,0,0,0,0.061021,0.061021,0,0.011905,0.16,0.090909,0.041142,0.03272,0.072543,0.12,0,0,0.25,0.202222,0.002517,0,0,0.153846,0,0.2875,0,0.147687,0.012251,0.014778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,857,12/31/1997,0
0.609147,0.166797,0.230315,0.314103,0.827293,0.065903,0.027588,0.117108,0.047223,0,0.017786,0.010087,0.005895,0.001763,0.046593,0.003512,0.045844,0,0,0,0.078239,0.078239,0,0.011905,0.28,0.181818,0.015538,0.046593,0.076443,0.032258,0,0.083805,0,0,0.083054,0,0,0.076923,0,0.44,0,0.042705,0.114855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,859,12/31/1997,0
0.758448,0.081441,0.153543,0.474359,0.827293,0.052655,0.016985,0.162624,0.019625,0,0.037844,0.005616,0.002831,0.001763,0.028306,0.027395,0.022464,0.353813,0.055056,0,0.070127,0.055939,0.415116,0.011905,0.24,0.090909,0.011071,0.034383,0.065523,0.109677,0,0,0,0.188889,0,0,0,0.138462,0,0.25,0.034682,0.129893,0.009188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,862,12/31/1997,0
0.763608,0.532498,0.194882,0.487179,0.827293,0.041362,0.004635,0.124231,0.024279,0,0.005278,0.009329,0.011507,0.001763,0,0,0,0,0,0,0.03347,0.03347,0,0.107143,0.08,0,0.039536,0.016946,0.042902,0.072258,0,0,0,0.124444,0,0,0,0.092308,0,0.295,0,0.081851,0.015314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,864,12/31/1997,0
0.628941,0.566171,0.440945,0.487179,0.827293,0.054717,0.015168,0.131193,0.041945,0,0.003623,0.008605,0.005408,0.001763,0.033944,0.024596,0.028699,0,0,0.008367,0.071362,0.071362,0,0.035714,0.24,0.181818,0.145354,0.035298,0.077223,0.032258,0,0.084938,0,0,0.083893,0,0,0.076923,0,0.3525,0,0.120996,0.035222,0.044335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,865,12/31/1997,2
0.773222,0.519186,0.281496,0.705128,0.827293,0.039393,0,0.125212,0.01853,0,0.006928,0.007181,0.008451,0.001763,0.021912,0.007125,0.020392,0,0,0,0.041149,0.041149,0,0.035714,0.12,0,0,0.021912,0.046802,0.077419,0,0,0.25,0.093333,0.01594,0,0,0.092308,0,0.3275,0,0.074733,0.029096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,866,12/31/1997,0
0.678991,0.091621,0.084646,0.602564,0.827293,0.029905,0.001799,0.111464,0.010276,0,0.001407,0.001274,0.001403,0.001763,0.008163,0.009445,0.006149,0,0,0,0.016211,0.016211,0,0.011905,0.16,0.090909,0.009465,0.008163,0.022621,0.03871,0,0,0,0.066667,0,0,0,0.030769,0,0.2675,0,0.049822,0.003063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,868,12/31/1997,0
0.683798,0.306186,0.496063,0.788462,0.827293,0.067185,0,0.198512,0.051367,0,0.020843,0.008691,0.007159,0.001763,0.043172,0.026946,0.037425,0,0,0.00623,0.096452,0.096452,0,0.119048,0.08,0,0.581415,0.04418,0.105304,0.175484,0,0,0,0.226667,0.028523,0,0,0.153846,0,0.4075,0,0.124555,0.070444,0.098522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,869,12/31/1997,0
0.757882,0.385278,0.281496,0.705128,0.827293,0.058303,0,0.123008,0.041552,0,0.016581,0.019527,0.017887,0.001763,0,0,0,0,0,0,0.079327,0.079328,0,0.047619,0.12,0,0.229412,0.036872,0.088144,0.145806,0,0,0.25,0.253333,0,0,0,0.092308,0,0.315,0,0.149466,0.045942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,871,12/31/1997,0
0.720416,0.596711,0.281496,0.705128,0.827293,0.073944,0,0.153051,0.057859,0,0.021292,0.01882,0.020117,0.001763,0.047833,0.006564,0.046433,0,0,0,0.086608,0.086608,0,0.02381,0.2,0.181818,0.161197,0.047833,0.100624,0.167742,0,0,0,0.288889,0,0,0,0.184615,0,0.3225,0,0.163701,0.058193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,872,12/31/1997,0
0.729181,0.075959,0.561024,0.282051,0.827293,0.077898,0,0.40618,0.044237,0,0.021374,0.022031,0.010269,0.001763,0,0,0,0,0,0,0.089226,0.089226,0,0.035714,0.12,0.272727,0.235336,0.045434,0.124025,0.206452,0,0,0,0.355556,0,0,0,0.246154,0.7,0.2725,0,0.258007,0.022971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,873,12/31/1997,0
0.742825,0.085356,0.230315,0.314103,0.827293,0.12751,0.025402,0.277831,0.119528,0,0.054822,0.038668,0.039886,0.001763,0.086389,0.010329,0.084186,0,0,0,0.15775,0.15775,0,0.011905,0.28,0.272727,0.052436,0.086389,0.202808,0.336774,0,0,0,0.577778,0.000839,0,0,0.323077,0,0.28,0,0.407473,0.049005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,874,12/31/1997,0
0.754065,0.119812,0.230315,0.314103,0.827293,0.076665,0.049102,0.177275,0.05117,0,0.035159,0.026227,0.017118,0.001763,0,0,0,0,0,0,0.099902,0.099902,0,0.047619,0.16,0.363636,0.08823,0.055331,0.131045,0.218065,0,0,0,0.344444,0.011745,0,0,0.230769,0,0.335,0,0.197509,0.088821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,875,12/31/1997,0
0.70246,0.888802,0.230315,0.314103,0.827293,0.096762,0.022189,0.232334,0.075943,0,0.04388,0.02247,0.026281,0.001763,0.045991,0.035634,0.038392,0,0,0.000677,0.093348,0.093348,0,0.011905,0.28,0.181818,0.035492,0.046101,0.124805,0.206452,0,0,0.25,0.355556,0.000839,0,0,0.246154,0,0.2825,0,0.24911,0.032159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,876,12/31/1997,0
0.750601,0.343774,0.230315,0.314103,0.827293,0.103406,0.014135,0.328328,0.066053,0,0.096419,0.013096,0.008627,0.001763,0,0,0,0.000024,0,0,0.159747,0.159747,0.000028,0.02381,0.2,0.454545,0.047836,0.09713,0.178627,0.296774,0,0,0,0.328889,0.068792,0,0,0.292308,0,0.36,0,0.227758,0.156202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,877,12/31/1997,0
0.740704,0.272514,0.440945,0.089744,0.827293,0.051376,0.022637,0.134385,0.034746,0.045515,0.02035,0.01879,0.00469,0.001763,0,0,0,0,0,0,0.103764,0.103765,0,0.333333,0.08,0,0.872122,0.043418,0.120905,0.20129,0,0,0,0.195556,0.057047,0,0,0.138462,0,0.375,0,0.156584,0.088821,0.049261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,880,12/31/1997,1
0.691291,0.923258,0.122047,0.641026,0.827293,0.08932,0.075146,0.198464,0.060119,0,0.014929,0.019658,0.008367,0.001763,0,0,0,0,0,0,0.091803,0.091803,0,0.02381,0.2,0.272727,0.055639,0.052534,0.108424,0.179355,0,0,0.25,0.288889,0.008389,0,0,0.215385,0,0.3,0,0.204626,0.033691,0.014778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,881,12/31/1997,1
0.742683,0.948316,0.305118,0.865385,0.827293,0.085804,0.093859,0.205474,0.05968,0,0.020243,0.007662,0.004261,0.001763,0.051517,0.013817,0.04857,0,0,0,0.092265,0.092265,0,0.035714,0.24,0.272727,0.056694,0.051517,0.125585,0.209032,0,0,0,0.333333,0.010067,0,0,0.338462,0,0.255,0.219653,0.176157,0.019908,0.039409,0.027972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,882,12/31/1997,0
