rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,Financial Rating Letter Grade,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
11,12/29/2000,498,224,93,INTERN,12/31/2004,C,0.89,1.06,"1,685,243",0,724,"1,901,170",0,"618,034","653,595","71,827",0,"173,826","173,826",,,,,0,,,2,7,2,,"173,826",174,39,0,135,0,0,174,0,0,9,0,1.52,0,84,90,0,0,0,0
11,12/29/2000,498,224,93,INTERN,12/31/2005,D,0.86,0.63,"1,644,667","12,894","1,833","1,901,005",0,"399,845","712,263","78,059",0,"173,826","173,826",,,,,0,,,2,7,2,,"173,826",174,39,0,135,0,0,174,0,0,9,0,1.52,0,84,90,0,0,0,0
11,12/29/2000,498,224,93,INTERN,12/31/2006,F,0.8,0.39,"1,547,160","69,879","3,317","1,846,838",0,"239,194","722,888","112,530",0,"173,826","173,826",,,,,0,,,2,7,2,,"173,826",174,39,0,135,0,0,174,0,0,9,0,1.52,0,84,90,0,0,0,0
11,12/29/2000,498,224,93,INTERN,12/31/2007,D,0.92,0.41,"1,628,905","58,960","3,202","1,711,882",0,"247,538","726,172","120,989",0,"173,826","173,826",,,,,0,,,2,7,2,,"173,826",174,39,0,135,0,0,174,0,0,9,0,1.52,0,84,90,0,0,0,0
11,12/29/2000,498,224,93,INTERN,12/31/2008,B,1.03,0.39,"1,796,511","35,304","2,111","1,707,488",0,"211,229","667,701","130,084",0,"173,826","173,826",,,,,0,,,2,7,2,,"173,826",174,39,0,135,0,0,174,0,0,9,0,1.52,0,84,90,0,0,0,0
11,12/29/2000,498,224,93,INTERN,12/31/2009,C,0.98,0.41,"1,725,822","48,962",867,"1,711,302",0,"230,509","696,128","139,863",0,"173,826","173,826",,,,,0,,,2,7,2,,"173,826",174,39,0,135,0,0,174,0,0,9,0,1.52,0,84,90,0,0,0,0
11,12/29/2000,498,224,93,INTERN,12/31/2010,C,0.94,0.39,"1,670,976","58,770",394,"1,710,977",0,"218,678","708,415","150,377",0,"173,826","173,826",,,,,0,,,2,7,2,,"173,826",174,39,0,135,0,0,174,0,0,9,0,1.52,0,84,90,0,0,0,0
13,5/22/2001,974,149,149,S8LMSA,12/31/2001,D,0,0.42,"192,086","26,282","12,415",0,0,"562,198","1,349,665","21,359",0,"102,430","102,430",,,,,"85,360","85,360",,3,4,0,"51,340","102,430",88,88,0,0,0,0,88,0,0,5,0,2.28,0,19,37,20,12,0,0
13,5/22/2001,974,149,149,S8LMSA,12/31/2002,A,0.98,3.07,"450,252","36,838","2,998","419,251",0,"815,594","468,876","26,961","176,285","102,430","102,430",,,,,"85,360","85,360",,3,4,0,"51,340","102,430",88,88,0,0,0,0,88,0,0,5,0,2.28,0,19,37,20,12,0,0
13,5/22/2001,974,149,149,S8LMSA,12/31/2003,C,0.63,1.36,"311,252","30,016","9,966","429,235",0,"583,726","453,026","25,232",0,"102,430","102,430",,,,,"85,360","85,360",,3,4,0,"51,340","102,430",88,88,0,0,0,0,88,0,0,5,0,2.28,0,19,37,20,12,0,0
13,5/22/2001,974,149,149,S8LMSA,12/31/2004,D,0.7,1.05,"343,506","25,671","10,715","441,476",0,"550,328","551,719","27,199",0,"102,430","102,430",,,,,"85,360","85,360",,3,4,0,"51,340","102,430",88,88,0,0,0,0,88,0,0,5,0,2.28,0,19,37,20,12,0,0
13,5/22/2001,974,149,149,S8LMSA,12/31/2005,D,0.98,0.99,"497,367","52,211","10,670","441,200",0,"626,980","665,445","29,306",0,"102,430","102,430",,,,,"85,360","85,360",,3,4,0,"51,340","102,430",88,88,0,0,0,0,88,0,0,5,0,2.28,0,19,37,20,12,0,0
13,5/22/2001,974,149,149,S8LMSA,12/31/2006,D,0.96,0.98,"466,637","24,536","17,116","441,476",0,"547,751","592,064","31,575",0,"102,430","102,430",,,,,"85,360","85,360",,3,4,0,"51,340","102,430",88,88,0,0,0,0,88,0,0,5,0,2.28,0,19,37,20,12,0,0
13,5/22/2001,974,149,149,S8LMSA,12/31/2007,C,0.88,1.48,"512,622","103,175","19,227","441,476",0,"497,549","369,997","34,020",0,"102,430","102,430",,,,,"85,360","85,360",,3,4,0,"51,340","102,430",88,88,0,0,0,0,88,0,0,5,0,2.28,0,19,37,20,12,0,0
13,5/22/2001,974,149,149,S8LMSA,12/31/2008,A,1,1.74,"493,538","37,821","11,992","441,919",0,"510,480","329,878","36,655",0,"102,430","102,430",,,,,"85,360","85,360",,3,4,0,"51,340","102,430",88,88,0,0,0,0,88,0,0,5,0,2.28,0,19,37,20,12,0,0
13,5/22/2001,974,149,149,S8LMSA,12/31/2009,A,1.22,2.57,"599,087","55,300","5,352","440,225",0,"500,871","234,419","39,493",0,"102,430","102,430",,,,,"85,360","85,360",,3,4,0,"51,340","102,430",88,88,0,0,0,0,88,0,0,5,0,2.28,0,19,37,20,12,0,0
13,5/22/2001,974,149,149,S8LMSA,12/31/2010,A,1.37,4.19,"674,335","67,878","2,910","440,063",0,"1,586,713","421,211","42,552",0,"102,430","102,430",,,,,"85,360","85,360",,3,4,0,"51,340","102,430",88,88,0,0,0,0,88,0,0,5,0,2.28,0,19,37,20,12,0,0
14,1/1/2001,1070,26,125,S8SUBR,12/31/2002,A,2.02,2.52,"635,707","30,734","8,204","295,648",0,"474,625","209,486","21,158",0,"52,000","8,920","43,080","1,351",,,"44,431","43,080","1,351",4,3,4,"45,465","53,351",76,75,0,0,1,75,0,0,1,7,0,1.12,0,67,9,0,0,0,0
14,1/1/2001,1070,26,125,S8SUBR,12/31/2003,A,1.47,2.62,"441,456","6,959","7,513","289,611",0,"507,681","216,283","22,631",0,"52,000","8,920","43,080","1,351",,,"44,431","43,080","1,351",4,3,4,"45,465","53,351",76,75,0,0,1,75,0,0,1,7,0,1.12,0,67,9,0,0,0,0
14,1/1/2001,1070,26,125,S8SUBR,12/31/2004,A,1.49,2.58,"554,618","87,132","8,626","307,611",0,"442,975","196,108","24,207",0,"52,000","8,920","43,080","1,351",,,"44,431","43,080","1,351",4,3,4,"45,465","53,351",76,75,0,0,1,75,0,0,1,7,0,1.12,0,67,9,0,0,0,0
14,1/1/2001,1070,26,125,S8SUBR,12/31/2005,A,1.37,2.58,"441,563","10,615","9,510","307,065",0,"442,975","196,108","24,207",0,"52,000","8,920","43,080","1,351",,,"44,431","43,080","1,351",4,3,4,"45,465","53,351",76,75,0,0,1,75,0,0,1,7,0,1.12,0,67,9,0,0,0,0
14,1/1/2001,1070,26,125,S8SUBR,12/31/2006,C,0.88,2.92,"319,885","34,119","16,648","305,711",0,"574,055","224,437","27,695",0,"52,000","8,920","43,080","1,351",,,"44,431","43,080","1,351",4,3,4,"45,465","53,351",76,75,0,0,1,75,0,0,1,7,0,1.12,0,67,9,0,0,0,0
14,1/1/2001,1070,26,125,S8SUBR,12/31/2007,A,1.62,3.46,"583,892","64,234","21,008","307,611",0,"722,754","238,288","29,624",0,"52,000","8,920","43,080","1,351",,,"44,431","43,080","1,351",4,3,4,"45,465","53,351",76,75,0,0,1,75,0,0,1,7,0,1.12,0,67,9,0,0,0,0
14,1/1/2001,1070,26,125,S8SUBR,12/31/2008,A,1.58,3.66,"574,579","74,611","15,100","306,888",0,"687,083","219,174","31,686",0,"52,000","8,920","43,080","1,351",,,"44,431","43,080","1,351",4,3,4,"45,465","53,351",76,75,0,0,1,75,0,0,1,7,0,1.12,0,67,9,0,0,0,0
14,1/1/2001,1070,26,125,S8SUBR,12/31/2009,A,1.74,3.83,"627,337","89,015","4,977","306,746",0,"782,223","238,039","33,892",0,"52,000","8,920","43,080","1,351",,,"44,431","43,080","1,351",4,3,4,"45,465","53,351",76,75,0,0,1,75,0,0,1,7,0,1.12,0,67,9,0,0,0,0
14,1/1/2001,1070,26,125,S8SUBR,12/31/2010,A,1.91,3.83,"668,748","81,716","1,759","306,595",0,"788,310","242,144","36,252",0,"52,000","8,920","43,080","1,351",,,"44,431","43,080","1,351",4,3,4,"45,465","53,351",76,75,0,0,1,75,0,0,1,7,0,1.12,0,67,9,0,0,0,0
16,4/23/2001,896,175,71,S8LMSA,12/31/2002,A,1.48,2.11,"2,042,908",0,"54,189","1,345,796",0,"2,660,983","1,260,276",1,0,"155,687","9,685","146,002","5,121",,,"154,928","151,166","3,762",7,3,2,"55,156","160,808",181,181,0,0,0,,181,0,0,9,0,2.1,11,52,64,24,26,0,4
16,4/23/2001,896,175,71,S8LMSA,12/31/2003,A,1.65,2.36,"2,336,171","214,473","44,938","1,257,428",0,"2,831,333","1,290,908","93,672",0,"155,687","9,685","146,002","5,121",,,"154,928","151,166","3,762",7,3,2,"55,156","160,808",181,181,0,0,0,,181,0,0,9,0,2.1,11,52,64,24,26,0,4
16,4/23/2001,896,175,71,S8LMSA,12/31/2004,A,1.47,1.46,"2,233,133","192,618","42,378","1,356,371",0,"2,958,989","2,131,038","100,277",0,"155,687","9,685","146,002","5,121",,,"154,928","151,166","3,762",7,3,2,"55,156","160,808",181,181,0,0,0,,181,0,0,9,0,2.1,11,52,64,24,26,0,4
16,4/23/2001,896,175,71,S8LMSA,12/31/2005,A,1.61,1.52,"2,345,678","108,802","40,955","1,365,298",0,"2,837,940","1,971,095","107,347",0,"155,687","9,685","146,002","5,121",,,"154,928","151,166","3,762",7,3,2,"55,156","160,808",181,181,0,0,0,,181,0,0,9,0,2.1,11,52,64,24,26,0,4
16,4/23/2001,896,175,71,S8LMSA,12/31/2006,A,1.88,1.66,"2,612,607",0,"54,273","1,360,754",0,"3,155,501","2,012,484","114,917",0,"155,687","9,685","146,002","5,121",,,"154,928","151,166","3,762",7,3,2,"55,156","160,808",181,181,0,0,0,,181,0,0,9,0,2.1,11,52,64,24,26,0,4
16,4/23/2001,896,175,71,S8LMSA,12/31/2007,A,1.67,1.68,"2,804,108","468,007","67,459","1,356,919",0,"2,689,153","1,725,871","123,019",0,"155,687","9,685","146,002","5,121",,,"154,928","151,166","3,762",7,3,2,"55,156","160,808",181,181,0,0,0,,181,0,0,9,0,2.1,11,52,64,24,26,0,4
16,4/23/2001,896,175,71,S8LMSA,12/31/2008,A,1.83,2.03,"2,811,710","287,874","34,721","1,356,919",0,"3,299,800","1,755,904","131,693",0,"155,687","9,685","146,002","5,121",,,"154,928","151,166","3,762",7,3,2,"55,156","160,808",181,181,0,0,0,,181,0,0,9,0,2.1,11,52,64,24,26,0,4
16,4/23/2001,896,175,71,S8LMSA,12/31/2009,A,2.03,2.48,"2,841,544","72,015","12,562","1,356,919",0,"3,624,655","1,602,602","140,980",0,"155,687","9,685","146,002","5,121",,,"154,928","151,166","3,762",7,3,2,"55,156","160,808",181,181,0,0,0,,181,0,0,9,0,2.1,11,52,64,24,26,0,4
16,4/23/2001,896,175,71,S8LMSA,12/31/2010,A,1.88,1.85,"2,560,487",0,"6,108","1,356,919",0,"4,032,594","2,327,380","150,920",0,"155,687","9,685","146,002","5,121",,,"154,928","151,166","3,762",7,3,2,"55,156","160,808",181,181,0,0,0,,181,0,0,9,0,2.1,11,52,64,24,26,0,4
17,8/14/2001,950,175,71,S8LMSA,12/31/2002,A,1.78,3.03,"464,806",0,"15,882","252,497",0,"979,272","323,338",1,0,"35,000","35,000",,,,,"29,219","29,219",,2,5,0,,"35,000",27,27,0,0,0,0,27,0,0,2,0,3.19,0,0,3,16,8,0,0
17,8/14/2001,950,175,71,S8LMSA,12/31/2003,A,1.77,4.99,"570,392","11,326","15,101","307,783",0,"1,065,452","236,540","23,158",0,"35,000","35,000",,,,,"29,219","29,219",,2,5,0,,"35,000",27,27,0,0,0,0,27,0,0,2,0,3.19,0,0,3,16,8,0,0
17,8/14/2001,950,175,71,S8LMSA,12/31/2004,A,1.44,2.35,"526,291","16,751","17,069","341,786",0,"926,841","419,129","24,773",0,"35,000","35,000",,,,,"29,219","29,219",,2,5,0,,"35,000",27,27,0,0,0,0,27,0,0,2,0,3.19,0,0,3,16,8,0,0
17,8/14/2001,950,175,71,S8LMSA,12/31/2005,A,1.7,2.06,"611,073","11,625","17,654","341,786",0,"814,060","422,232","26,494",0,"35,000","35,000",,,,,"29,219","29,219",,2,5,0,,"35,000",27,27,0,0,0,0,27,0,0,2,0,3.19,0,0,3,16,8,0,0
17,8/14/2001,950,175,71,S8LMSA,12/31/2006,A,1.73,2.55,"607,962",0,"20,164","338,882",0,"832,383","354,409","28,341",0,"35,000","35,000",,,,,"29,219","29,219",,2,5,0,,"35,000",27,27,0,0,0,0,27,0,0,2,0,3.19,0,0,3,16,8,0,0
17,8/14/2001,950,175,71,S8LMSA,12/31/2007,A,1.62,2.14,"583,837","12,782","23,906","336,809",0,"646,144","332,444","30,318",0,"35,000","35,000",,,,,"29,219","29,219",,2,5,0,,"35,000",27,27,0,0,0,0,27,0,0,2,0,3.19,0,0,3,16,8,0,0
17,8/14/2001,950,175,71,S8LMSA,12/31/2008,A,1.47,2.37,"533,805","23,345","15,336","336,809",0,"549,746","264,082","32,434",0,"35,000","35,000",,,,,"29,219","29,219",,2,5,0,,"35,000",27,27,0,0,0,0,27,0,0,2,0,3.19,0,0,3,16,8,0,0
17,8/14/2001,950,175,71,S8LMSA,12/31/2009,A,1.74,2.65,"617,547","26,795","5,635","336,809",0,"598,913","260,610","34,702",0,"35,000","35,000",,,,,"29,219","29,219",,2,5,0,,"35,000",27,27,0,0,0,0,27,0,0,2,0,3.19,0,0,3,16,8,0,0
17,8/14/2001,950,175,71,S8LMSA,12/31/2010,A,1.74,2.81,"662,172","71,877","2,128","338,807",0,"606,081","252,989","37,122",0,"35,000","35,000",,,,,"29,219","29,219",,2,5,0,,"35,000",27,27,0,0,0,0,27,0,0,2,0,3.19,0,0,3,16,8,0,0
18,12/1/2000,514,89,20,S8NCON,12/31/2000,A,2.04,43.88,"1,893,828","359,812","30,264","735,916",0,"7,282,600","219,939","53,957",0,"246,135",,"246,135",,,,0,,,1,14,2,,"246,135",200,199,0,1,0,199,1,0,0,20,0,1.22,0,161,38,0,0,0,1
18,12/1/2000,514,89,20,S8NCON,12/31/2001,A,1.24,16.78,"2,280,561","458,030","43,664","1,436,688",0,"3,607,121","275,346","58,563","1,827","246,135",,"246,135",,,,0,,,1,14,2,,"246,135",200,199,0,1,0,199,1,0,0,20,0,1.22,0,161,38,0,0,0,1
18,12/1/2000,514,89,20,S8NCON,12/31/2002,A,1.2,7.52,"1,879,769","135,295","24,751","1,436,688",0,"1,593,707","274,948","63,125",0,"246,135",,"246,135",,,,0,,,1,14,2,,"246,135",200,199,0,1,0,199,1,0,0,20,0,1.22,0,161,38,0,0,0,1
18,12/1/2000,514,89,20,S8NCON,12/31/2003,A,1.19,2.59,"1,852,520","123,981","21,071","1,436,458",0,"608,038","303,304","68,514",0,"246,135",,"246,135",,,,0,,,1,14,2,,"246,135",200,199,0,1,0,199,1,0,0,20,0,1.22,0,161,38,0,0,0,1
18,12/1/2000,514,89,20,S8NCON,12/31/2004,A,1.24,1.85,"2,102,328","305,935","18,491","1,436,209",0,"468,051","327,913","74,363",0,"246,135",,"246,135",,,,0,,,1,14,2,,"246,135",200,199,0,1,0,199,1,0,0,20,0,1.22,0,161,38,0,0,0,1
18,12/1/2000,514,89,20,S8NCON,12/31/2005,A,1.33,2.59,"2,294,395","374,133","15,049","1,437,007",0,"760,828","374,662","80,712",0,"246,135",,"246,135",,,,0,,,1,14,2,,"246,135",200,199,0,1,0,199,1,0,0,20,0,1.22,0,161,38,0,0,0,1
18,12/1/2000,514,89,20,S8NCON,12/31/2006,A,1.46,3.73,"2,465,288","357,177","12,714","1,432,669",0,"1,050,622","369,546","87,602",0,"246,135",,"246,135",,,,0,,,1,14,2,,"246,135",200,199,0,1,0,199,1,0,0,20,0,1.22,0,161,38,0,0,0,1
18,12/1/2000,514,89,20,S8NCON,12/31/2007,A,1.54,2.29,"1,109,908",0,"7,773","717,663",0,"715,992","407,935","95,080",0,"246,135",,"246,135",,,,0,,,1,14,2,,"246,135",200,199,0,1,0,199,1,0,0,20,0,1.22,0,161,38,0,0,0,1
18,12/1/2000,514,89,20,S8NCON,12/31/2008,A,1.5,3.5,"2,312,255","154,652","10,344","1,434,329",0,"1,066,624","407,591","103,197",0,"246,135",,"246,135",,,,0,,,1,14,2,,"246,135",200,199,0,1,0,199,1,0,0,20,0,1.22,0,161,38,0,0,0,1
18,12/1/2000,514,89,20,S8NCON,12/31/2009,A,1.64,5.58,"2,403,962","45,512","3,730","1,434,605",0,"1,301,252","345,337","112,007",0,"246,135",,"246,135",,,,0,,,1,14,2,,"246,135",200,199,0,1,0,199,1,0,0,20,0,1.22,0,161,38,0,0,0,1
18,12/1/2000,514,89,20,S8NCON,12/31/2010,A,1.7,5.06,"2,477,322","38,139","1,623","1,434,231",0,"1,433,935","404,885","121,569",0,"246,135",,"246,135",,,,0,,,1,14,2,,"246,135",200,199,0,1,0,199,1,0,0,20,0,1.22,0,161,38,0,0,0,1
19,7/1/2001,456,149,156,TCRED4,12/31/2003,A,1.3,1.87,"892,879",0,"1,071","688,280",0,"362,177","297,281","87,539","16,146","165,000",,"165,000",,,,"143,060","143,060",,17,2,0,"544,064","165,000",151,126,0,25,0,0,151,0,0,0,0,2.26,0,0,111,40,0,0,0
19,7/1/2001,456,149,156,TCRED4,12/31/2004,A,1.4,1.67,"1,036,809","65,024","3,782","690,276",0,"448,040","378,810","93,774","16,637","165,000",,"165,000",,,,"143,060","143,060",,17,2,0,"544,064","165,000",151,126,0,25,0,0,151,0,0,0,0,2.26,0,0,111,40,0,0,0
19,7/1/2001,456,149,156,TCRED4,12/31/2005,A,1.26,2.07,"919,102","49,884","4,116","688,759",0,"488,883","354,170","100,453","17,143","165,000",,"165,000",,,,"143,060","143,060",,17,2,0,"544,064","165,000",151,126,0,25,0,0,151,0,0,0,0,2.26,0,0,111,40,0,0,0
19,7/1/2001,456,149,156,TCRED4,12/31/2006,A,1.33,1.86,"960,704","39,279","6,663","687,189",0,"526,880","408,236","107,608","17,664","165,000",,"165,000",,,,"143,060","143,060",,17,2,0,"544,064","165,000",151,126,0,25,0,0,151,0,0,0,0,2.26,0,0,111,40,0,0,0
19,7/1/2001,456,149,156,TCRED4,12/31/2007,A,1.22,2.09,"923,648","74,002","10,017","686,772",0,"476,216","361,438","115,272","18,202","165,000",,"165,000",,,,"143,060","143,060",,17,2,0,"544,064","165,000",151,126,0,25,0,0,151,0,0,0,0,2.26,0,0,111,40,0,0,0
19,7/1/2001,456,149,156,TCRED4,12/31/2008,A,1.27,2.08,"966,676","89,465","6,467","686,326",0,"537,544","400,952","123,482","18,802","165,000",,"165,000",,,,"143,060","143,060",,17,2,0,"544,064","165,000",151,126,0,25,0,0,151,0,0,0,0,2.26,0,0,111,40,0,0,0
19,7/1/2001,456,149,156,TCRED4,12/31/2009,A,1.2,1.84,"965,341","139,810","2,414","685,848",0,"432,372","386,246","132,277","19,500","165,000",,"165,000",,,,"143,060","143,060",,17,2,0,"544,064","165,000",151,126,0,25,0,0,151,0,0,0,0,2.26,0,0,111,40,0,0,0
19,7/1/2001,456,149,156,TCRED4,12/31/2010,A,1.35,2.68,"997,561","70,184",854,"685,336",0,"719,734","430,069","141,698","20,260","165,000",,"165,000",,,,"143,060","143,060",,17,2,0,"544,064","165,000",151,126,0,25,0,0,151,0,0,0,0,2.26,0,0,111,40,0,0,0
28,7/26/2007,967,93,140,S8NCON,12/31/2009,A,1.42,2.39,"865,685","40,793","7,238","577,722",0,"1,138,202","534,488","57,989",0,"116,167","32,840","83,327",,,"4,768","79,775","79,775",0,1,11,2,"46,895","120,935",125,125,0,0,0,125,0,0,0,24,0,1.26,0,99,20,6,0,0,0
28,7/26/2007,967,93,140,S8NCON,12/31/2010,A,1.82,3.6,"929,806","69,492","2,630","472,516",0,"1,412,117","453,630","61,339",0,"116,167","32,840","83,327",,,"4,768","79,775","79,775",0,1,11,2,"46,895","120,935",125,125,0,0,0,125,0,0,0,24,0,1.26,0,99,20,6,0,0,0
34,3/13/2003,1174,89,114,S8NCON,12/31/2004,A,1.5,3,"615,303","21,453","8,949","389,467",0,"462,804","208,914","54,544",0,"115,174",,"115,174",,,,0,,,1,8,2,,"115,174",134,133,0,0,1,134,0,0,0,13,0,1.12,0,118,16,0,0,0,0
34,3/13/2003,1174,89,114,S8NCON,12/31/2005,A,1.37,3.33,"589,729","44,614","14,378","387,953",0,"471,470","198,884","57,357",0,"115,174",,"115,174",,,,0,,,1,8,2,,"115,174",134,133,0,0,1,134,0,0,0,13,0,1.12,0,118,16,0,0,0,0
34,3/13/2003,1174,89,114,S8NCON,12/31/2006,A,1.31,2.85,"551,874","25,524","16,918","388,879",0,"458,179","220,846","60,314",0,"115,174",,"115,174",,,,0,,,1,8,2,,"115,174",134,133,0,0,1,134,0,0,0,13,0,1.12,0,118,16,0,0,0,0
34,3/13/2003,1174,89,114,S8NCON,12/31/2007,A,1.4,1.67,"633,148","63,386","25,967","389,761",0,"315,573","252,122","63,424",0,"115,174",,"115,174",,,,0,,,1,8,2,,"115,174",134,133,0,0,1,134,0,0,0,13,0,1.12,0,118,16,0,0,0,0
34,3/13/2003,1174,89,114,S8NCON,12/31/2008,A,1.52,1.69,"727,551","122,217","15,008","388,589",0,"387,350","295,334","66,694",0,"115,174",,"115,174",,,,0,,,1,8,2,,"115,174",134,133,0,0,1,134,0,0,0,13,0,1.12,0,118,16,0,0,0,0
34,3/13/2003,1174,89,114,S8NCON,12/31/2009,A,1.59,1.74,"761,347","138,470","5,350","388,340",0,"355,117","274,219","70,132",0,"115,174",,"115,174",,,,0,,,1,8,2,,"115,174",134,133,0,0,1,134,0,0,0,13,0,1.12,0,118,16,0,0,0,0
34,3/13/2003,1174,89,114,S8NCON,12/31/2010,A,1.4,1.73,"666,384","121,108","2,012","388,166",0,"387,088","297,734","73,748",0,"115,174",,"115,174",,,,0,,,1,8,2,,"115,174",134,133,0,0,1,134,0,0,0,13,0,1.12,0,118,16,0,0,0,0
56,6/28/2007,180,36,109,S8SUBR,12/31/2009,A,1.35,5.88,"494,020","8,803","3,213","357,243",0,"415,210","115,648","45,023",0,"54,550",,"54,550","1,611",,,"44,929","43,640","1,289",2,5,1,,"56,161",65,65,0,0,0,0,65,0,0,6,0,1.15,0,55,10,0,0,0,0
56,6/28/2007,180,36,109,S8SUBR,12/31/2010,A,1.25,5.2,"511,755","19,269","1,031","393,351",0,"492,719","142,225","47,515",0,"54,550",,"54,550","1,611",,,"44,929","43,640","1,289",2,5,1,,"56,161",65,65,0,0,0,0,65,0,0,6,0,1.15,0,55,10,0,0,0,0
60,1/10/2005,848,366,34,S8SUBR,6/30/2005,A,-19.09,2.63,"-2,822,033",0,"12,800","148,478",0,"581,603","238,858","17,468",0,"80,101","24,468","55,633",,,,"60,805","60,805",,1,7,2,"32,146","80,101",120,119,0,0,1,119,1,0,0,7,0,0.74,31,89,0,0,0,0,0
60,1/10/2005,848,366,34,S8SUBR,6/30/2006,A,0.47,1.55,"250,185","18,740","16,209","459,501",0,"388,650","305,424","54,403",0,"80,101","24,468","55,633",,,,"60,805","60,805",,1,7,2,"32,146","80,101",120,119,0,0,1,119,1,0,0,7,0,0.74,31,89,0,0,0,0,0
60,1/10/2005,848,366,34,S8SUBR,6/30/2007,C,0.88,1.74,"537,229","27,240","48,943","523,204",0,"299,214","229,692","57,535",0,"80,101","24,468","55,633",,,,"60,805","60,805",,1,7,2,"32,146","80,101",120,119,0,0,1,119,1,0,0,7,0,0.74,31,89,0,0,0,0,0
60,1/10/2005,848,366,34,S8SUBR,6/30/2008,A,1.05,2,"608,587","29,407","28,446","523,203",0,"357,211","239,144","60,847",0,"80,101","24,468","55,633",,,,"60,805","60,805",,1,7,2,"32,146","80,101",120,119,0,0,1,119,1,0,0,7,0,0.74,31,89,0,0,0,0,0
60,1/10/2005,848,366,34,S8SUBR,6/30/2009,A,0.98,1.82,"540,868","13,992","13,241","523,136",0,"378,202","272,233","64,350",0,"80,101","24,468","55,633",,,,"60,805","60,805",,1,7,2,"32,146","80,101",120,119,0,0,1,119,1,0,0,7,0,0.74,31,89,0,0,0,0,0
60,1/10/2005,848,366,34,S8SUBR,6/30/2010,D,0.82,0.7,"743,460","312,801","3,734","523,204",0,"158,712","295,614","68,054",0,"80,101","24,468","55,633",,,,"60,805","60,805",,1,7,2,"32,146","80,101",120,119,0,0,1,119,1,0,0,7,0,0.74,31,89,0,0,0,0,0
65,6/2/2004,1142,366,34,S8NCON,6/30/2006,A,0.63,1.47,"334,421","19,731","17,788","467,669",0,"284,348","237,543","43,509",0,"72,792","72,792",,,,,"46,674","46,674",,1,7,2,"59,072","72,792",100,99,0,0,1,100,0,0,0,8,0,0.74,26,74,0,0,0,0,0
65,6/2/2004,1142,366,34,S8NCON,6/30/2007,B,1.02,0.61,"582,638","44,837","31,298","498,485",0,"78,158","174,800","46,345",0,"72,792","72,792",,,,,"46,674","46,674",,1,7,2,"59,072","72,792",100,99,0,0,1,100,0,0,0,8,0,0.74,26,74,0,0,0,0,0
65,6/2/2004,1142,366,34,S8NCON,6/30/2008,C,0.94,0.83,"660,480","165,037","28,061","498,485",0,"82,927","148,878","49,366",0,"72,792","72,792",,,,,"46,674","46,674",,1,7,2,"59,072","72,792",100,99,0,0,1,100,0,0,0,8,0,0.74,26,74,0,0,0,0,0
65,6/2/2004,1142,366,34,S8NCON,6/30/2009,B,1,0.95,"613,219","103,000","11,205","498,485",0,"96,956","154,112","52,583",0,"72,792","72,792",,,,,"46,674","46,674",,1,7,2,"59,072","72,792",100,99,0,0,1,100,0,0,0,8,0,0.74,26,74,0,0,0,0,0
65,6/2/2004,1142,366,34,S8NCON,12/31/2010,C,0.94,0.97,"524,659","53,131","3,245","498,485",0,"121,377","180,668","56,009",0,"72,792","72,792",,,,,"46,674","46,674",,1,7,2,"59,072","72,792",100,99,0,0,1,100,0,0,0,8,0,0.74,26,74,0,0,0,0,0
74,9/29/2004,979,451,43,S8NCON,12/31/2006,A,1.38,2.24,"1,110,759",0,"79,182","748,366",0,"703,995","398,142","83,661",0,"110,566",,"110,566",,,,0,,,1,18,2,,"110,566",145,144,0,0,1,144,1,0,0,8,0,0.81,28,117,0,0,0,0,0
74,9/29/2004,979,451,43,S8NCON,12/31/2007,A,1.28,1.89,"1,243,283","195,383","22,209","804,171",0,"899,359","563,486","88,556",0,"110,566",,"110,566",,,,0,,,1,18,2,,"110,566",145,144,0,0,1,144,1,0,0,8,0,0.81,28,117,0,0,0,0,0
